userId,movieId,rating
189,9598,3.5
189,9697,5
189,9860,4
189,10007,4
189,10432,4
189,10442,4.5
189,10445,3.5
189,10506,4.5
189,10690,5
189,10746,4
189,10775,5
189,10937,4
189,11286,4.5
190,10,3
190,16,5
190,21,4
190,34,1
190,39,4
190,47,3
190,94,3
190,103,3
190,131,3
190,144,3
190,149,4
190,160,3
190,164,4
190,169,3
190,171,3
190,184,2
190,192,1
190,223,3
190,229,3
190,233,4
190,275,3
190,286,3
190,294,3
190,326,3
190,346,3
190,364,3
190,374,3
190,377,4
190,379,3
190,410,3
190,416,1
190,431,2
190,432,2
190,454,3
190,463,3
190,471,3
190,477,3
190,482,2
190,517,3
190,529,2
190,537,3
190,540,4
190,545,3
190,552,3
190,582,1
190,584,4
190,585,4
190,588,3
190,592,3
191,185,4
191,275,4
191,313,4
191,339,4
191,367,4
191,640,4
191,844,3.5
191,1071,3.5
191,1350,4
191,1446,3
191,1546,4
191,1572,2.5
191,1708,3.5
191,1919,3.5
191,1972,2.5
191,2323,3
191,2324,3.5
191,2678,3.5
191,3885,4.5
191,4966,4
192,1,4
192,2,3.5
192,3,3
192,5,3.5
192,7,4
192,11,5
192,16,1
192,19,2
192,21,1
192,24,4
192,25,3
192,32,1
192,34,4
192,36,4.5
192,39,4
192,62,4
192,86,4
192,109,4.5
192,117,3
192,140,3.5
192,149,5
192,152,3
192,157,3.5
192,160,4.5
192,184,4
192,236,4
192,258,4
192,264,4
192,278,4.5
192,280,4.5
192,290,4
192,294,1
192,315,5
192,316,5
192,336,3.5
192,341,2
192,346,4
192,347,4
192,353,4
192,354,2.5
192,358,4
192,361,4.5
192,364,3
192,365,4
192,373,4
192,374,3.5
192,377,5
192,380,4
192,429,3.5
192,437,3.5
192,451,4
192,454,4
192,471,4
192,474,4
192,477,4
192,488,5
192,491,3.5
192,497,4.5
192,504,4
192,505,5
192,521,4.5
192,524,5
192,533,4
192,536,4
192,550,4
192,581,4
192,582,4
192,583,4
192,584,3
192,585,5
192,587,3
192,588,3
192,590,4
192,592,4
192,603,2
192,640,4
192,641,4
192,646,4
192,697,3.5
192,722,4
192,725,4
192,768,3
192,773,1
192,790,5
192,793,5
192,796,4
192,818,5
192,834,4
192,838,4
192,844,4.5
192,889,4
192,890,4
192,896,4
192,903,5
192,904,4
192,918,4
192,937,4.5
192,1004,4
192,1010,4
192,1018,4
192,1038,3
192,1063,4
192,1072,3
192,1076,5
192,1078,4
192,1080,4
192,1102,4
192,1105,3
192,1114,3
192,1145,3.5
192,1160,3.5
192,1170,4.5
192,1172,4
192,1173,3.5
192,1174,4.5
192,1183,4
192,1188,4
192,1189,4
192,1194,4
192,1195,5
192,1196,4.5
192,1208,4.5
192,1213,4
192,1215,4.5
192,1219,3.5
192,1220,4
192,1225,4
192,1231,2
192,1238,4
192,1239,4
192,1242,4.5
192,1243,4.5
192,1244,5
192,1245,3
192,1249,4.5
192,1251,4
192,1264,4.5
192,1266,3
192,1271,4
192,1274,4.5
192,1276,5
192,1279,4.5
192,1305,4
192,1329,4
192,1333,4
192,1337,4
192,1340,4
192,1350,4.5
192,1363,4.5
192,1371,4
192,1407,4
192,1446,4.5
192,1468,3
192,1473,4.5
192,1481,2
192,1495,4.5
192,1503,4
192,1519,4
192,1523,2
192,1529,3.5
192,1533,4
192,1547,4
192,1556,4
192,1558,4.5
192,1567,4
192,1572,3.5
192,1583,0.5
192,1585,4.5
192,1617,1
192,1618,4.5
192,1624,3
192,1626,2.5
192,1636,5
192,1646,4
192,1662,4.5
192,1708,4
192,1714,4
192,1774,3
192,1788,4
192,1829,4
192,1835,4
192,1841,0.5
192,1857,4
192,1865,4
192,1877,2
192,1879,5
192,1886,3.5
192,1918,4
192,1919,4.5
192,1924,4
192,1929,4
192,1930,3.5
192,1931,3
192,1946,4
192,1972,3
192,1976,4
192,1985,3
192,1988,4
192,1996,4
192,1998,4
192,1999,4
192,2003,3
192,2005,3
192,2018,3.5
192,2033,4
192,2043,3.5
192,2065,4
192,2072,3
192,2084,4
192,2092,4
192,2112,4
192,2153,4
192,2157,4
192,2185,4
192,2208,2.5
192,2211,4
192,2219,4
192,2227,4
192,2230,4.5
192,2238,3
192,2250,4
192,2270,4.5
192,2272,4.5
192,2286,4
192,2307,3
192,2323,4
192,2324,4.5
192,2341,4
192,2350,4.5
192,2370,4
192,2402,4
192,2407,4
192,2418,5
192,2419,3
192,2463,4
192,2488,0.5
192,2489,3
192,2491,4
192,2498,4
192,2515,4
192,2522,4.5
192,2534,4
192,2564,4
192,2587,3
192,2604,4
192,2610,4
192,2615,4
192,2622,1
192,2623,4
192,2626,1
192,2629,4.5
192,2632,3
192,2640,4
192,2650,3
192,2654,3.5
192,2655,4.5
192,2678,5
192,2707,4
192,2708,3
192,2713,5
192,2721,1
192,2757,4
192,2772,4
192,2774,1
192,2777,3
192,2797,4.5
192,2805,4
192,2806,3
192,2822,4
192,2823,1
192,2824,2
192,2832,3
192,2834,4
192,2877,4
192,2883,4
192,2892,3
192,2893,3
192,2903,3
192,2912,4
192,2920,4
192,2921,4
192,2966,4
192,2986,4
192,2987,3
192,2989,4
192,3003,4
192,3013,4
192,3015,3.5
192,3016,5
192,3020,5
192,3022,4
192,3025,4
192,3026,4.5
192,3028,4
192,3029,3.5
192,3030,4
192,3062,4.5
192,3063,4
192,3070,4
192,3072,1
192,3089,1
192,3090,4
192,3093,4
192,3094,4
192,3101,3.5
192,3104,5
192,3109,4
192,3132,4
192,3134,4.5
192,3140,3
192,3167,4
192,3170,4
192,3171,4.5
192,3213,4
192,3216,3
192,3232,2
192,3240,4
192,3269,4
192,3275,4
192,3276,4
192,3278,4
192,3322,4
192,3323,3
192,3331,4.5
192,3361,4.5
192,3364,4
192,3366,3
192,3379,3.5
192,3384,5
192,3393,4
192,3394,3
192,3396,4
192,3411,5
192,3422,4.5
192,3424,4
192,3425,4
192,3441,3
192,3445,4
192,3447,3.5
192,3454,4
192,3466,4
192,3476,4
192,3489,4.5
192,3527,3
192,3528,1
192,3534,4
192,3579,4
192,3582,4
192,3624,5
192,3628,4
192,3635,4
192,3646,4
192,3663,1
192,3664,5
192,3666,5
192,3695,4
192,3709,4
192,3734,2
192,3736,3
192,3737,5
192,3766,2
192,3770,4
192,3806,3
192,3810,4
192,3820,2
192,3825,5
192,3856,3
192,3876,1
192,3877,5
192,3886,3
192,3888,4.5
192,3889,3
192,3890,4
192,3891,3
192,3895,4
192,3896,4.5
192,3902,3
192,3904,2
192,3906,4.5
192,3907,2
192,3911,3.5
192,3926,5
192,3927,4.5
192,3930,5
192,3931,4
192,3933,4
192,3935,4
192,3941,3
192,3942,3
192,3949,3.5
192,3954,4
192,3955,4.5
192,3962,4
192,3969,3.5
192,3977,4
192,3993,4
192,4049,3
192,4050,3
192,4061,4
192,4063,3
192,4069,3
192,4076,2
192,4133,4.5
192,4136,3
192,4139,4
192,4146,4
192,4154,3
192,4170,1
192,4193,4.5
192,4199,4
192,4203,2
192,4206,3
192,4213,5
192,4215,1
192,4217,4
192,4233,4.5
192,4248,3
192,4268,4
192,4275,2
192,4276,3
192,4277,1
192,4279,3
192,4354,4.5
192,4355,4
192,4464,4.5
192,4505,4
192,4546,4
192,4607,4
192,4608,4
192,4625,2
192,4627,3
192,4628,4
192,4630,2
192,4634,3
192,4635,4
192,4640,1
192,4649,4
192,4651,3.5
192,4663,3
192,4665,1
192,4676,4
192,4682,2
192,4701,4.5
192,4709,4
192,4715,4
192,4720,4
192,4727,4.5
192,4729,4.5
192,4741,4
192,4750,4
192,4772,4
192,4773,4
192,4780,4.5
192,4786,4.5
192,4791,4
192,4792,5
192,4795,3
192,4796,2
192,4802,4
192,4807,4
192,4809,3
192,4818,3.5
192,4864,3
192,4868,4
192,4869,4
192,4885,1.5
192,4898,4
192,4900,4
192,4901,4
192,4915,3
192,4916,2
192,4920,3
192,4921,1
192,4922,3.5
192,4931,3
192,4955,4
192,4971,2
192,4972,4
192,4999,4
192,5002,4.5
192,5009,4
192,5013,4
192,5014,5
192,5037,1
192,5058,4
192,5065,3
192,5119,4
192,5123,5
192,5152,3
192,5171,4.5
192,5172,5
192,5187,4
192,5198,3
192,5204,4.5
192,5217,3
192,5229,3.5
192,5254,3.5
192,5282,3
192,5293,3.5
192,5305,3.5
192,5320,5
192,5323,4
192,5350,2.5
192,5369,4
192,5407,3.5
192,5411,3.5
192,5439,3
192,5453,3.5
192,5523,4
192,5524,2.5
192,5571,4
192,5576,2.5
192,5582,1
192,5588,3.5
192,5715,2
192,5775,2
192,5776,4.5
192,5844,4
192,5850,5
192,5858,5
192,5860,4
192,5892,5
192,5894,2.5
192,5895,2
192,5909,3.5
192,5962,4
192,6090,3
192,6115,3
192,6121,3.5
192,6166,4
192,6169,3.5
192,6184,4.5
192,6190,3.5
192,6206,4
192,6214,4.5
192,6225,3.5
192,6226,3.5
192,6269,4
192,6273,4.5
192,6274,5
192,6287,4
192,6304,4
192,6316,4
192,6321,4
192,6329,4
192,6353,3.5
192,6385,3.5
192,6409,4
192,6427,4
192,6431,5
192,6433,3.5
192,6450,4
192,6451,3.5
192,6454,4
192,6457,5
192,6485,3.5
192,6487,4
192,6497,4
192,6509,4.5
192,6531,4
192,6601,3.5
192,6645,4.5
192,6657,3.5
192,6702,4.5
192,6724,4.5
192,6754,3.5
192,6771,3.5
192,6779,5
192,6834,3.5
192,6864,3.5
192,6894,3.5
192,6903,4
192,6908,4
192,6920,4
192,6961,4
192,7012,4
192,7037,3.5
192,7044,3.5
192,7045,5
192,7051,4.5
192,7140,3.5
192,7153,5
192,7173,4
192,7177,2.5
192,7193,4
192,7195,3
192,7208,5
192,7214,4
192,7256,4
192,7424,3
192,7677,4.5
192,7763,3
192,7929,4
192,7952,4
192,7984,4
192,8117,5
192,8179,5
192,8189,2
192,8199,4
192,8256,4
192,8277,4.5
192,8280,4.5
192,8284,5
192,8807,4
192,8973,5
192,9033,4
192,9166,5
192,9582,4.5
192,9674,4
192,9679,4
192,9948,4.5
192,10069,3
192,10126,3.5
192,10154,5
192,10155,4
192,10190,3
192,10237,5
192,10336,0.5
192,10360,4.5
192,10386,3.5
192,10389,4
192,10429,2.5
192,10439,3
192,10492,3.5
192,10509,5
192,10573,1.5
192,10593,1.5
192,10613,5
192,10614,3
192,10641,4
192,10654,4
192,10656,3
192,10702,3.5
192,10763,5
192,10764,4
192,10882,4
192,10884,4
192,10897,0.5
192,10928,4.5
192,10945,4.5
192,11030,1.5
192,11032,3.5
192,11037,4
192,11059,2
192,11060,4
192,11066,3
192,11168,3
192,11180,4
192,11195,3
192,11404,3.5
192,11448,0.5
192,11469,4
192,11492,4
192,11495,2
192,11502,3.5
192,11521,4.5
192,11525,4.5
192,11530,4.5
192,11557,3.5
192,11612,3.5
192,11617,4
192,11625,4
192,11631,5
192,11652,3.5
192,11653,4
192,11697,5
192,11710,5
192,11719,4.5
192,11746,3
192,11830,3.5
192,11839,2.5
192,11871,5
192,11884,3
192,11976,3
192,11984,4
192,12021,4
192,12025,4
192,12142,3
192,12144,3.5
192,12145,3.5
192,12151,5
192,12155,4
192,12159,4.5
192,12161,4
192,12162,3
192,12194,2
192,12219,3
192,12220,5
192,12225,3.5
192,12237,3
192,12270,4
192,12277,4
192,12281,1
192,12290,0.5
192,12314,5
192,12317,4.5
192,12338,5
192,12342,4
192,12352,4.5
192,12355,4.5
192,12358,3
192,12359,3
192,12360,4
192,12389,3
192,12421,2.5
192,12455,3.5
192,12468,4
192,12477,2.5
192,12484,4.5
192,12494,4
192,12679,5
192,12827,4
192,12909,4
192,13077,4.5
192,13118,3
192,13197,3.5
192,13198,4
192,13318,5
192,13928,4.5
192,13959,5
192,14531,5
193,2,3
193,48,3
193,60,4
193,159,1
193,172,1
193,184,3
193,195,3
193,258,5
193,314,2
193,324,5
193,326,4
193,364,2
193,429,2
193,477,5
193,538,5
193,584,5
193,589,5
193,590,5
193,592,5
193,646,3
193,654,4
193,768,3
193,835,2
193,883,4
193,892,2
193,898,5
193,903,5
193,908,1
193,952,4
193,1004,5
193,1009,2
193,1010,5
193,1011,3
193,1013,2
193,1014,5
193,1017,5
193,1053,5
193,1056,1
193,1060,1
193,1067,4
193,1071,1
193,1076,4
193,1170,4
193,1172,4
193,1176,4
193,1185,4
193,1189,4
193,1195,5
193,1243,5
193,1255,5
193,1327,4
193,1341,3
193,1342,3
193,1343,4
193,1344,4
193,1345,4
193,1350,3
193,1361,3
193,1366,4
193,1523,2
193,1529,4
193,1598,4
193,1634,4
193,1662,1
193,1709,2
193,1842,2
193,1865,3
193,1883,1
193,1923,1
193,1929,3
193,1930,3
193,1933,3
193,1935,3
193,1939,2
193,1972,2
193,1994,1
193,1996,5
193,1998,3
193,2005,4
193,2009,4
193,2014,5
193,2018,5
193,2023,3
193,2053,3
193,2056,4
193,2092,5
193,2170,2
193,2208,3
193,2263,3
193,2310,4
193,2311,2
193,2324,3
193,2367,1
193,2372,1
193,2373,1
193,2412,4
193,2415,1
193,2444,5
193,2446,4
193,2447,4
193,2449,3
193,2450,4
193,2482,5
193,2488,4
193,2516,2
193,2534,4
193,2545,4
193,2557,3
193,2558,4
193,2573,5
193,2662,5
193,2679,5
193,2713,5
193,2788,4
193,2832,3
193,2857,4
193,2884,1
193,2901,1
193,2940,1
193,2947,5
193,2985,2
194,6,3
194,47,2.5
194,50,2.5
194,78,3
194,144,3.5
194,149,2.5
194,159,3
194,294,2.5
194,316,4
194,336,5
194,354,4
194,374,4
194,454,4
194,477,4
194,497,3.5
194,582,3
194,583,0.5
194,590,0.5
194,592,4.5
194,703,3
194,722,3.5
194,769,3.5
194,821,2
194,1037,3
194,1038,3
194,1160,4
194,1243,1.5
194,1246,3
194,1252,2
194,1279,3.5
194,1337,0.5
194,1375,1
194,1492,4
194,1519,4.5
194,1542,3
194,1546,4
194,1566,4
194,1567,3
194,1670,2
194,1676,3
194,1699,3
194,1728,3.5
194,1753,3
194,1763,1
194,1812,5
194,1830,3
194,1879,3
194,1971,1
194,2246,4
194,2270,4
194,2284,1
194,2341,4
194,2402,3.5
194,2419,3
194,2475,4
194,2511,2.5
194,2515,2.5
194,2522,4
194,2545,0.5
194,2587,3.5
194,2628,3.5
194,2640,4
194,2742,2.5
194,2774,4
194,2865,3.5
194,2866,5
194,2875,2.5
194,2906,3
194,2922,3.5
194,2998,0.5
194,3063,3.5
194,3075,2
194,3101,3.5
194,3190,1.5
194,3200,3
194,3216,1
194,3243,2.5
194,3323,1
194,3445,3
194,3489,3.5
194,3549,3
194,3550,3
194,3857,3.5
194,3906,4.5
194,3930,4
194,3992,1
194,4056,3
194,4075,4
194,4131,3.5
194,4134,1
194,4136,3.5
194,4142,2.5
194,4143,3
194,4146,3
194,4154,3.5
194,4251,2
194,4354,2
194,4606,5
194,4754,1.5
194,4807,3.5
194,4864,2.5
194,4869,4
194,4881,2
194,4901,3.5
194,4955,3
194,4970,4
194,5057,3
194,5126,4
194,5201,3.5
194,5229,4
194,5282,4
194,5323,4
194,5325,4
194,5410,3
194,5479,3
194,5533,3.5
194,5719,1
194,5744,4.5
194,5846,4
194,5857,2.5
194,5892,4
194,5895,2
194,6226,1
194,6269,1
194,6274,4
194,6394,2.5
194,6431,4
194,6440,3.5
194,6603,3
194,6642,3
194,6656,3
194,6657,3.5
194,6762,3
194,6778,4.5
194,6832,4
194,6843,4
194,7063,3
194,7155,3.5
194,7207,2.5
194,7252,4
194,7271,1
194,7321,3
194,7327,2.5
194,7334,4
194,7336,3
194,7358,3.5
194,7418,5
194,7763,2
194,7764,4.5
194,7772,3
194,7876,4
194,7880,5
194,7893,3
194,7959,3.5
194,7984,4
194,8117,2
194,8149,2.5
194,8155,3
194,8287,3.5
194,8291,4
194,8292,0.5
194,8300,2
194,8303,4.5
194,8304,0.5
194,8957,4
194,9177,1.5
194,9367,4
194,9494,1.5
194,9510,2.5
194,9558,2.5
194,9704,2.5
194,9710,4
194,9759,3.5
194,9806,1
194,9880,3
194,9882,3.5
194,9948,4.5
194,10060,3
194,10069,2
194,10126,3.5
194,10159,5
194,10165,3.5
194,10181,3
194,10182,3
194,10251,4
194,10319,3.5
194,10386,3.5
194,10387,3
194,10429,3.5
194,10439,3.5
194,10442,2
194,10453,3.5
194,10518,3.5
194,10593,2.5
194,10601,5
194,10611,1
194,10642,3.5
194,10676,2.5
194,10701,3.5
194,10730,4.5
194,10809,4
194,10882,3.5
194,10901,4
194,10939,2
194,10943,1
194,10970,3.5
194,10995,3
194,11010,3
194,11029,3.5
194,11065,4
194,11066,4.5
194,11144,3
194,11174,2.5
194,11180,2.5
194,11187,2.5
194,11209,0.5
194,11247,2.5
194,11353,4
194,11363,1
194,11373,2.5
194,11388,3
194,11400,2.5
194,11411,3.5
194,11417,0.5
194,11452,5
194,11462,3.5
194,11465,2
194,11469,3.5
194,11473,2.5
194,11494,4
194,11495,4
194,11546,2
194,11550,3.5
194,11618,3
194,11636,2
194,11645,3.5
194,11653,2
194,11704,2
194,11720,3
194,11727,4.5
194,11734,4.5
194,11750,3.5
194,11804,3
194,11805,3
194,11830,3.5
194,11870,3.5
194,11874,2.5
194,11886,3.5
194,11892,3
194,11900,3
194,11905,4
194,11931,4
194,11936,3.5
194,11976,4
194,11985,0.5
194,12021,3
194,12025,4
194,12069,3
194,12077,4
194,12089,1
194,12096,2.5
194,12098,2
194,12109,3.5
194,12113,3
194,12117,2.5
194,12118,3.5
194,12120,1.5
194,12147,3
194,12150,3
194,12156,1
194,12338,4
194,12358,3.5
194,12360,3.5
194,12371,3
194,12428,0.5
194,12475,2.5
194,12567,2.5
194,12595,3.5
194,12600,3
194,12638,3
194,12649,3.5
194,12654,3.5
194,12684,3.5
194,12764,2
194,12772,2.5
194,12884,2.5
194,12914,4
194,12934,3.5
194,12986,2.5
194,12987,3
194,13060,3
194,13061,3.5
194,13071,3.5
194,13122,4
194,13250,4
194,13318,4
194,13356,1.5
194,13358,3
194,13443,3
194,13509,2
194,13582,3
194,13669,2
194,13670,3.5
194,13680,0.5
194,13835,4
194,13863,5
194,13907,3
194,13908,4
194,13939,4
194,14018,5
194,14025,3.5
194,14045,3.5
194,14082,3.5
194,14246,3.5
194,14313,2.5
194,14325,1
194,14367,4
194,14378,2.5
194,14483,4
194,14485,3
194,14600,3.5
194,14615,3.5
194,14847,3.5
194,14848,3
194,14893,3
194,14971,1
194,15016,5
194,15071,3
194,15101,3.5
194,15208,3
194,15324,3
194,15339,0.5
194,15381,3.5
194,15570,3
194,15602,4.5
194,15668,3
194,15697,2.5
194,15737,3.5
194,15796,2
194,15811,3
194,15833,3
194,15964,2.5
194,15978,3
194,15989,5
194,16111,4
194,16177,3
194,16210,4
194,16212,5
194,16304,3.5
194,16315,4.5
194,16369,3.5
194,16442,3.5
194,16472,4
194,16538,4
194,16718,3.5
194,16720,3
194,16766,3.5
194,16767,3.5
194,16838,2.5
194,16857,3
194,16858,2.5
194,16906,3.5
194,16915,4
194,16930,2.5
194,17046,2.5
194,17065,0.5
194,17203,3.5
194,17224,3
194,17225,3
194,17443,2.5
194,17459,2.5
194,17540,2
194,17548,4
194,17555,3
194,17662,2.5
194,17841,3
194,17931,3.5
194,17938,3.5
194,18074,2
194,18086,2.5
194,18104,3.5
194,18258,3
194,18341,1
194,18359,3.5
194,18448,2.5
194,18490,2.5
194,18553,3
194,18573,3.5
194,18575,3.5
194,18633,3
194,18668,2
194,18727,1
194,18788,3
194,18933,3.5
194,18946,1
194,18994,2.5
194,19083,3
194,19135,2
194,19147,4
194,19171,2.5
194,19204,3
194,19225,3.5
194,19388,2.5
194,19589,4
194,19607,3.5
194,19725,4.5
194,19869,2
194,19870,3
194,19909,3
194,20196,5
194,20290,3
194,21553,4.5
194,21939,3.5
194,24125,2
195,1,4
195,10,4.5
195,32,4.5
195,47,3.5
195,50,4
195,109,4.5
195,110,3
195,146,4.5
195,149,4
195,258,4
195,259,2
195,294,5
195,316,5
195,326,5
195,353,4
195,477,4
195,524,3.5
195,536,3
195,581,4
195,584,4
195,588,3.5
195,641,4
195,654,4.5
195,738,5
195,766,4.5
195,768,4
195,1014,4.5
195,1068,4.5
195,1114,4
195,1172,4
195,1173,4
195,1174,3.5
195,1181,2
195,1185,4
195,1188,5
195,1197,4
195,1231,2.5
195,1261,5
195,1299,3
195,1341,3.5
195,1345,3
195,1361,2
195,1481,5
195,1529,4.5
195,1626,4
195,1673,4.5
195,1727,4.5
195,1802,5
195,1841,3.5
195,2214,3.5
195,2246,4.5
195,2309,2
195,2419,5
195,2459,4.5
195,2488,4.5
195,2513,4
195,2678,4.5
195,2719,4
195,2774,4.5
195,2875,4.5
195,3170,2.5
195,3190,5
195,3374,3.5
195,3772,3.5
195,3820,4
195,3857,4
195,3904,2
195,3919,5
195,3935,5
195,4134,4
195,4147,5
195,4478,3.5
195,4779,5
195,4784,4
195,4869,4.5
195,4899,4
195,4921,3
195,5350,4.5
195,5521,2
195,5685,4.5
195,5855,4
195,6273,4
195,6766,4
195,7037,4.5
195,7043,4
195,7251,4
195,7314,4
195,7666,5
195,8103,4
195,8193,3.5
195,8280,3
195,8957,4.5
195,9522,2.5
195,9594,4.5
195,9944,4.5
195,10069,3
195,10391,4.5
195,10897,4
195,10899,4.5
195,10939,4.5
195,11130,4.5
195,11134,2
195,11315,4
195,11365,3.5
195,11373,3
195,11411,4
195,11462,4
195,11650,2.5
195,11720,3
195,11805,3.5
195,12225,3
195,12247,4
195,12506,4.5
195,12541,4.5
195,12654,4.5
195,12802,5
195,12874,4.5
195,13160,4
195,13810,3.5
195,13958,4.5
195,14036,2
195,14080,2.5
196,1,4
196,10,2
196,15,3
196,19,2
196,21,3
196,34,4
196,39,3
196,44,3
196,47,4
196,48,3
196,50,4
196,60,3
196,94,3
196,109,5
196,144,2
196,149,3
196,150,3
196,152,3
196,154,4
196,157,3
196,160,4
196,163,2
196,164,3
196,167,3
196,168,2
196,169,3
196,172,3
196,180,1
196,184,3
196,185,3
196,203,3
196,207,2
196,216,3
196,220,3
196,222,3
196,225,3
196,229,1
196,230,4
196,232,2
196,235,4
196,250,3
196,251,2
196,254,3
196,259,4
196,260,4
196,264,3
196,270,3
196,280,3
196,287,3
196,290,3
196,294,4
196,298,3
196,312,4
196,314,4
196,317,1
196,323,3
196,326,3
196,335,2
196,336,3
196,341,2
196,346,3
196,347,3
196,352,2
196,353,5
196,354,4
196,358,3
196,359,3
196,361,4
196,364,3
196,365,3
196,367,3
196,371,2
196,373,4
196,374,4
196,377,3
196,378,3
196,417,2
196,418,3
196,431,3
196,437,4
196,439,3
196,451,3
196,452,3
196,454,4
196,461,3
196,471,4
196,477,3
196,482,2
196,486,3
196,494,3
196,497,3
196,505,4
196,511,4
196,516,2
196,521,4
196,524,5
196,526,3
196,528,3
196,530,3
196,536,3
196,543,1
196,548,4
196,549,3
196,550,3
196,571,3
196,580,1
196,581,3
196,582,4
196,583,4
196,584,4
196,585,3
196,587,3
196,588,3
196,589,4
196,590,4
196,591,4
196,592,3
196,641,4
196,709,4
196,722,4
196,725,3
196,768,5
196,1327,4
197,22,4
197,44,3
197,109,4
197,358,1
197,368,3
197,374,2
197,429,3
197,432,2
197,708,3
197,725,3
197,825,1
197,1007,5
197,1013,3
197,1170,4
197,1185,4
197,1379,3
197,1446,2
197,1556,3
197,1704,3
197,1839,5
197,1970,3
197,2190,4
197,2219,5
197,2350,3
197,2545,1
197,2903,4
197,3396,2
197,3439,3
197,3944,4
197,4399,3
197,4426,3
197,4792,4
197,5170,5
197,5383,2
197,6274,5
198,1,5
198,17,5
198,34,2
198,50,5
198,58,5
198,163,3
198,215,4
198,221,4
198,230,5
198,245,4
198,258,5
198,263,5
198,294,4
198,316,5
198,332,4
198,347,4
198,364,3
198,376,2
198,448,3
198,454,4
198,477,5
198,489,4
198,524,5
198,538,4
198,558,4
198,584,4
198,588,4
198,590,5
198,592,4
198,603,4
198,788,4
198,844,5
198,887,5
198,888,5
198,892,5
198,896,5
198,898,5
198,903,5
198,904,5
198,905,4
198,917,4
198,977,5
198,1010,4
198,1017,5
198,1018,3
198,1023,5
198,1056,4
198,1058,5
198,1060,4
198,1067,4
198,1069,5
198,1071,3
198,1073,5
198,1075,5
198,1076,5
198,1102,5
198,1109,5
198,1110,4
198,1114,3
198,1128,5
198,1150,5
198,1157,5
198,1162,5
198,1163,5
198,1165,5
198,1170,5
198,1172,3
198,1173,5
198,1174,5
198,1176,4
198,1181,4
198,1185,4
198,1188,5
198,1189,5
198,1194,5
198,1196,4
198,1200,4
198,1204,5
198,1205,5
198,1208,3
198,1212,3
198,1213,5
198,1215,2
198,1217,4
198,1220,5
198,1225,4
198,1231,4
198,1232,5
198,1237,5
198,1238,4
198,1240,5
198,1242,4
198,1243,4
198,1251,4
198,1253,5
198,1258,4
198,1261,3
198,1264,5
198,1268,4
198,1272,5
198,1274,4
198,1276,3
198,1279,5
198,1327,3
198,1329,5
198,1344,4
198,1364,5
198,1423,1
198,1445,3
198,1519,3
198,1533,4
198,1546,3
198,1565,5
198,1572,4
198,1583,4
198,1589,2
198,1618,5
198,1622,5
198,1708,5
198,1827,4
198,1830,5
198,1831,4
198,1863,4
198,1865,5
198,1869,4
198,1870,3
198,1871,4
198,1872,5
198,1874,4
198,1875,4
198,1876,5
198,1877,5
198,1878,5
198,1879,4
198,1880,5
198,1882,4
198,1929,3
198,1946,5
198,1976,3
198,1982,5
198,1983,5
198,1994,4
198,1999,3
198,2018,5
198,2102,4
198,2104,5
198,2112,4
198,2126,4
198,2157,3
198,2160,5
198,2162,4
198,2164,4
198,2165,5
198,2206,5
198,2217,4
198,2229,5
198,2230,3
198,2241,5
198,2250,4
198,2253,5
198,2265,3
198,2266,4
198,2269,5
198,2288,3
198,2307,5
198,2308,5
198,2312,5
198,2313,5
198,2323,4
198,2324,4
198,2350,3
198,2384,1
198,2419,4
198,2463,4
198,2482,5
198,2488,5
198,2500,4
198,2516,4
198,2522,3
198,2545,4
198,2557,3
198,2573,3
198,2580,4
198,2599,4
198,2608,3
198,2610,3
198,2617,1
198,2632,4
198,2665,3
198,2675,3
198,2678,5
198,2679,3
198,2686,3
198,2687,2
198,2707,5
198,2713,5
198,2768,4
198,2774,5
198,2775,3
198,2799,3
198,2805,1
198,2822,1
198,2831,5
198,2832,4
198,2833,5
198,2834,5
198,2835,5
198,2842,4
198,2877,1
198,2884,1
198,2887,3
198,2889,5
198,2901,3
198,2903,4
198,2912,3
198,2913,3
198,2920,1
198,2921,2
198,2922,5
198,2954,4
198,2959,5
198,2966,2
198,2982,5
198,2983,4
198,2986,3
198,2987,5
198,2997,3
198,3016,4
198,3019,5
198,3028,1
198,3063,4
198,3075,5
198,3090,4
198,3091,4
198,3134,4
198,3166,3
198,3175,5
198,3213,4
198,3216,1
198,3223,4
198,3273,3
198,3275,4
198,3276,4
198,3277,3
198,3322,4
198,3334,4
198,3335,5
198,3337,5
198,3389,4
198,3394,4
198,3411,5
198,3416,4
198,3417,4
198,3422,4
198,3445,2
198,3447,2
198,3449,4
198,3454,5
198,3456,5
198,3460,5
198,3519,4
198,3535,3
198,3594,5
198,3596,5
198,3722,5
198,3729,5
198,3806,5
198,4966,4
199,24,2
199,29,3
199,32,3
199,76,3
199,184,4
199,197,1
199,254,1
199,258,5
199,314,3
199,326,5
199,329,1
199,423,5
199,476,2
199,477,4
199,501,1
199,509,2
199,538,5
199,584,5
199,663,1
199,666,5
199,707,3
199,736,3
199,738,5
199,768,4
199,776,5
199,844,4
199,908,5
199,952,5
199,1001,5
199,1056,4
199,1076,5
199,1105,1
199,1107,1
199,1172,5
199,1176,5
199,1181,5
199,1185,5
199,1189,5
199,1226,5
199,1243,5
199,1247,1
199,1273,5
199,1278,5
199,1292,5
199,1306,4
199,1327,5
199,1341,2
199,1342,5
